,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
6489,42,147251,10,0,0,36
6490,26,190650,13,0,0,40
6491,29,241431,16,0,0,35
6492,17,195262,7,0,0,35
6493,41,156566,10,0,0,40
6494,20,308239,10,0,0,16
6495,17,195262,7,0,0,17
6496,49,193249,12,0,0,40
6497,40,167919,9,0,0,40
6498,46,197332,14,7688,0,46
6499,36,398931,13,0,1485,50
6500,20,211968,11,0,0,20
6501,41,237321,2,0,0,40
6502,47,54887,16,0,0,40
6503,59,105866,13,0,0,30
6504,54,114520,10,0,0,40
6505,23,188409,7,4508,0,25
6506,33,348152,9,0,0,40
6507,39,90646,11,0,0,40
6508,37,39089,10,3103,0,50
6509,28,211032,7,0,0,40
6510,44,167005,13,7688,0,60
6511,53,257940,9,2829,0,40
6512,47,120131,9,0,0,50
6513,36,174308,7,0,0,40
6514,35,198202,9,0,0,54
6515,38,52963,13,0,0,50
6516,50,138270,9,0,0,40
6517,68,116903,11,0,2149,40
6518,51,149220,10,0,0,75
6519,25,206600,5,0,0,48
6520,19,37085,10,0,0,30
6521,34,33442,11,0,0,40
6522,24,379418,10,0,0,40
6523,49,120451,6,0,0,40
6524,20,122971,10,0,0,35
6525,57,548256,8,0,0,40
6526,29,169662,9,0,0,40
6527,31,86143,9,0,0,40
6528,61,423297,16,0,0,40
6529,72,298070,11,6723,0,25
6530,20,215495,10,0,0,40
6531,49,247892,10,0,0,30
6532,32,187560,15,3908,0,40
6533,33,43959,14,7688,0,50
6534,22,210802,10,0,0,35
6535,24,102942,10,0,0,50
6536,32,167990,9,0,0,40
6537,76,173542,13,0,0,10
6538,49,154493,9,0,0,44
6539,32,53277,14,0,0,60
6540,46,165138,10,0,0,45
6541,33,176992,10,0,0,40
6542,32,513416,14,0,0,10
6543,34,236861,9,0,0,45
6544,25,397317,12,0,0,40
6545,61,122246,8,0,0,40
6546,29,169544,11,0,0,40
6547,42,173704,14,0,0,40
6548,28,132686,13,0,0,55
6549,37,337778,7,0,0,40
6550,44,144778,10,0,0,45
6551,39,110426,12,15024,0,45
6552,38,127601,10,0,0,40
6553,22,255575,12,0,0,15
6554,22,162343,10,0,0,20
6555,25,305449,10,0,0,40
6556,58,81973,10,0,1485,40
6557,51,182944,9,0,0,40
6558,67,182378,13,9386,0,60
6559,27,193122,9,0,0,40
6560,46,150499,12,0,0,40
6561,68,161744,6,0,0,16
6562,38,133586,9,0,0,45
6563,24,283896,9,0,0,40
6564,62,202242,9,0,0,48
6565,18,36348,10,0,0,48
6566,27,206889,12,0,0,40
6567,30,156718,10,0,0,40
6568,74,117017,10,0,0,16
6569,33,102130,10,0,0,40
6570,28,163772,9,0,0,40
6571,52,210736,13,0,0,60
6572,34,204375,15,0,0,60
6573,50,172281,9,7688,0,50
6574,27,501172,10,0,419,20
6575,47,189680,13,0,1977,40
6576,32,97429,13,0,0,40
6577,20,204641,10,0,0,40
6578,43,191149,9,0,0,40
6579,41,152529,13,0,0,40
6580,72,497280,5,0,0,20
6581,55,68006,4,0,0,60
6582,27,419146,3,0,0,75
6583,36,84848,9,0,0,16
6584,51,134808,9,0,0,40
6585,36,228190,9,0,0,20
6586,61,392694,10,0,0,50
6587,32,78530,10,15024,0,50
6588,29,164040,9,0,0,40
6589,42,199143,15,7430,0,44
6590,27,91189,9,0,0,40
6591,62,182687,10,0,0,45
6592,33,36539,13,0,0,40
6593,48,50402,10,0,0,40
6594,19,223669,10,0,0,30
6595,53,134854,11,0,0,40
6596,26,343506,9,0,0,40
6597,26,386585,10,0,0,60
6598,57,213975,9,0,0,30
6599,24,183751,7,0,0,65
6600,23,217961,10,0,0,40
6601,46,213140,14,0,1977,40
6602,42,183384,10,0,0,40
6603,29,210959,12,0,0,40
6604,23,178207,10,0,0,35
6605,37,336598,3,0,0,36
6606,31,199655,14,0,0,30
6607,37,161111,13,0,0,40
6608,25,295919,12,0,0,40
6609,61,195453,9,0,0,50
6610,49,190115,9,0,1672,44
6611,51,182740,9,0,0,40
6612,29,113464,9,0,0,40
6613,32,286675,10,0,0,40
6614,29,194200,10,0,0,45
6615,56,76142,9,0,0,40
6616,45,183168,13,0,0,40
6617,61,202202,9,0,0,40
6618,59,64102,4,0,0,20
6619,40,182136,9,0,0,40
6620,41,184846,10,0,0,40
6621,58,314153,9,0,0,40
6622,20,247115,10,0,0,35
6623,47,161676,7,0,0,40
6624,31,181824,13,0,1902,35
6625,47,118447,13,0,0,60
6626,50,24647,10,0,0,40
6627,35,356238,12,0,0,80
6628,37,201319,10,0,0,40
6629,21,202214,9,0,0,40
6630,42,169628,10,0,0,38
6631,21,116489,10,0,0,60
6632,43,325706,15,0,0,50
6633,32,86723,9,0,0,52
6634,61,153408,14,0,0,40
6635,59,192258,16,0,0,40
6636,24,111450,6,0,0,65
6637,21,86625,10,0,0,40
6638,43,73883,13,0,0,45
6639,34,66309,9,0,0,35
6640,30,59496,10,0,0,40
6641,21,182117,10,0,0,15
6642,24,243368,1,0,0,36
6643,46,109209,10,0,0,40
6644,50,258819,9,0,0,40
6645,64,102103,9,0,0,50
6646,25,200681,10,0,0,40
6647,22,97508,9,0,0,50
6648,59,81929,16,0,2415,45
6649,28,148429,9,2885,0,40
6650,65,222810,11,0,0,40
6651,53,46155,9,0,0,40
6652,29,405177,6,0,0,40
6653,38,173047,13,0,213,40
6654,37,204145,11,0,0,45
6655,17,142912,6,0,0,40
6656,39,142573,10,0,0,25
6657,37,119098,13,0,0,50
6658,33,55291,14,0,0,40
6659,40,176716,10,0,0,40
6660,46,106255,10,0,0,40
6661,18,32059,7,0,0,40
6662,54,115602,9,0,0,40
6663,20,210029,10,0,0,40
6664,41,108945,9,14344,0,40
6665,39,375452,15,15024,0,48
6666,20,214635,10,0,0,24
6667,36,66304,10,0,0,45
6668,53,164300,13,0,0,38
6669,51,104748,10,0,0,45
6670,17,266134,6,0,0,12
6671,31,33124,15,0,0,99
6672,49,192323,9,0,0,40
6673,26,208122,13,1055,0,40
6674,32,194740,13,0,1902,40
6675,34,186269,9,0,0,40
6676,25,159603,9,0,0,34
6677,46,254367,9,0,1590,48
6678,46,117605,5,0,0,35
6679,31,200246,5,0,0,40
6680,60,216690,10,0,0,40
6681,28,219705,13,5013,0,55
6682,54,249322,13,7688,0,50
6683,34,301591,9,0,0,35
6684,60,201965,10,0,0,40
6685,21,275190,10,0,0,20
6686,67,105907,2,0,0,20
6687,19,351195,5,0,1719,35
6688,33,166961,7,0,0,20
6689,70,225780,10,0,0,20
6690,76,431192,4,0,0,2
6691,28,138692,10,0,0,50
6692,21,105312,9,0,0,20
6693,53,89534,9,0,0,48
6694,23,274424,7,0,0,40
6695,27,149624,10,0,0,30
6696,32,147284,11,0,0,50
6697,44,145246,14,0,0,44
6698,37,150566,9,0,0,44
6699,61,315977,9,0,0,40
6700,43,209544,14,10520,0,50
6701,43,174575,10,0,0,45
6702,41,163322,7,0,0,36
6703,18,25837,7,0,0,15
6704,19,192453,10,0,0,25
6705,25,255647,9,0,0,25
6706,57,337895,13,0,0,40
6707,25,182771,10,0,0,40
6708,27,168138,9,0,0,40
6709,35,202027,14,7688,0,55
6710,54,449257,9,0,0,40
6711,28,114053,13,0,0,55
6712,32,209432,9,0,0,40
6713,44,467799,9,0,0,40
6714,30,295010,13,0,0,60
6715,38,164050,10,0,0,40
6716,42,211915,10,0,0,40
6717,30,156025,9,0,0,40
6718,34,355700,9,0,0,20
6719,22,210165,10,0,0,40
6720,41,174201,9,0,0,40
6721,33,101562,14,0,0,40
6722,19,264390,10,0,2001,40
6723,35,329759,9,0,0,40
6724,38,275223,10,7298,0,40
6725,36,437890,9,0,0,90
6726,62,174201,5,0,0,25
6727,57,78707,9,0,0,40
6728,39,148443,9,0,0,60
6729,58,142924,14,0,0,24
6730,28,73037,6,0,0,30
6731,18,57108,7,0,0,16
6732,43,274363,13,0,1902,40
6733,25,236977,9,0,0,40
6734,38,181716,8,0,0,48
6735,19,38619,7,0,0,10
6736,21,109667,10,0,0,40
6737,22,297380,9,0,0,40
6738,50,176157,14,0,0,50
6739,36,93225,9,0,0,40
6740,33,162572,13,99999,0,40
6741,28,191355,13,0,0,45
6742,47,135803,9,0,0,25
6743,48,207817,9,0,0,32
6744,35,169104,10,0,0,40
6745,58,234481,6,0,0,40
6746,25,302465,8,0,1741,40
6747,24,216129,9,0,1408,50
6748,53,152810,14,0,1977,55
6749,56,53366,9,0,0,40
6750,37,349689,9,0,0,40
6751,21,192572,9,0,0,45
6752,64,151364,10,0,0,40
6753,44,56651,13,0,0,52
6754,49,115613,5,0,0,40
6755,19,211553,10,0,0,35
6756,47,149700,13,15024,0,40
6757,34,204991,10,0,0,44
6758,44,106900,9,0,0,68
6759,52,31838,9,0,0,40
6760,38,282753,11,0,0,40
6761,32,345489,10,0,0,55
6762,22,38251,12,0,0,35
6763,53,151864,9,0,0,40
6764,48,498325,12,0,0,50
6765,69,50468,15,0,0,34
6766,62,159165,9,0,0,36
6767,46,214955,3,0,2339,45
6768,29,224858,10,0,0,45
6769,38,85244,13,0,0,40
6770,22,227994,10,0,0,39
6771,22,33087,9,0,0,45
6772,38,216845,9,0,0,42
6773,24,282604,10,0,0,24
6774,44,127592,13,0,0,40
6775,67,116986,8,0,0,20
6776,47,224559,9,0,0,40
6777,31,157078,6,0,0,40
6778,44,187720,10,0,0,50
6779,59,381851,5,0,0,40
6780,51,184542,9,0,0,40
6781,64,59145,16,0,1902,60
6782,34,227931,10,0,0,38
6783,41,101739,12,0,0,50
6784,32,29933,13,0,0,50
6785,25,176729,9,0,0,40
6786,42,143342,10,0,0,40
6787,32,312667,13,15024,0,50
6788,61,316359,10,0,0,40
6789,41,211731,10,0,0,40
6790,69,107850,14,6514,0,40
6791,44,175943,13,0,0,20
6792,82,403910,9,0,0,3
6793,20,109813,7,0,0,40
6794,19,69770,10,0,0,20
6795,25,191921,10,0,0,40
6796,40,177083,14,0,0,35
6797,49,185385,14,0,0,50
6798,33,235271,10,0,0,35
6799,32,101352,10,0,0,32
6800,21,129232,10,0,0,40
6801,64,49194,7,0,0,30
6802,35,200117,13,0,1887,50
6803,26,259585,10,0,0,24
6804,17,176017,6,0,0,15
6805,47,93618,10,0,0,33
6806,43,184378,13,0,0,40
6807,62,407669,4,0,0,35
6808,27,137629,9,0,0,80
6809,45,182655,13,0,0,45
6810,44,98106,10,0,0,40
6811,30,54929,9,0,0,55
6812,49,200198,9,0,0,40
6813,62,197918,9,0,0,40
6814,24,403865,10,0,0,56
6815,47,26950,14,0,0,6
6816,25,251915,13,0,0,40
6817,26,111243,9,0,0,35
6818,36,383518,10,99999,0,40
6819,38,97759,8,0,0,17
6820,31,226443,13,0,0,40
6821,24,165474,13,0,0,40
6822,40,137142,9,0,0,40
6823,59,91384,13,0,0,40
6824,26,456618,10,2597,0,40
6825,20,154779,10,0,0,40
6826,22,125010,11,0,0,30
6827,22,230574,6,0,0,25
6828,41,104196,10,0,0,60
6829,63,122442,10,0,0,48
6830,23,249046,6,0,0,40
6831,39,387068,9,0,0,40
6832,17,200199,7,0,0,35
6833,55,160362,13,0,0,40
6834,51,263836,9,0,0,30
6835,18,71792,9,0,0,40
6836,25,192321,12,0,0,80
6837,62,224520,9,0,0,90
6838,45,140644,9,0,0,40
6839,32,134737,13,99999,0,50
6840,71,177906,13,0,0,10
6841,34,265807,10,0,0,45
6842,27,109165,10,0,0,60
6843,20,162688,9,0,0,38
6844,28,30912,9,0,0,43
6845,45,266860,13,0,0,50
6846,50,144968,9,0,0,15
6847,20,189203,12,0,0,40
6848,35,191628,10,0,0,40
6849,47,114459,16,0,0,50
6850,18,378707,6,0,0,20
6851,34,203488,9,0,0,40
6852,26,75654,9,0,0,55
6853,44,168515,10,0,0,40
6854,31,109428,12,0,1740,40
6855,28,37250,13,0,0,16
6856,18,276864,10,0,1602,20
6857,30,210851,10,0,0,40
6858,36,240323,10,0,0,40
6859,52,99736,14,15020,0,50
6860,45,81853,10,0,0,40
6861,71,77253,9,0,0,17
6862,23,320451,13,0,0,24
6863,30,129707,13,99999,0,35
6864,45,188386,9,0,1628,45
6865,23,237720,13,0,0,38
6866,36,286115,9,0,0,40
6867,28,136985,9,0,0,35
6868,28,328949,15,0,0,60
6869,43,216685,9,0,0,35
6870,28,53147,13,0,0,40
6871,31,157640,9,0,0,55
6872,41,173370,13,0,0,30
6873,57,204816,14,0,0,30
6874,27,114225,10,0,0,60
6875,25,195994,2,0,0,40
6876,24,206827,10,5060,0,30
6877,33,221966,13,2202,0,50
6878,34,595000,14,0,0,40
6879,43,260960,13,0,0,50
6880,38,267540,10,0,0,38
6881,20,105312,10,0,0,18
6882,21,170038,10,0,0,40
6883,35,283237,9,0,0,40
6884,34,176711,9,0,0,40
6885,39,185099,9,0,0,40
6886,27,310850,9,0,0,50
6887,47,168232,10,0,0,44
6888,49,197332,10,0,0,60
6889,54,123374,4,0,0,40
6890,44,33068,8,0,0,55
6891,39,365739,10,0,0,40
6892,23,96635,10,0,0,30
6893,21,176690,10,0,0,24
6894,42,257328,9,0,0,40
6895,68,67791,10,0,0,40
6896,20,197997,10,0,0,40
6897,58,78141,9,0,0,40
6898,46,109089,9,0,0,37
6899,37,99374,6,0,0,55
6900,73,84053,9,0,0,15
6901,58,127264,6,0,0,50
6902,25,55636,9,0,0,40
6903,19,44797,10,0,0,15
6904,34,591711,10,0,0,48
6905,18,129010,8,0,0,10
6906,60,38622,10,0,0,40
6907,25,210095,7,0,0,40
6908,52,74712,9,0,0,40
6909,46,325573,9,0,0,40
6910,61,167347,10,0,0,35
6911,22,237720,9,0,0,40
6912,34,141118,13,0,0,35
6913,44,192771,9,0,0,40
6914,55,282023,13,15024,0,50
6915,57,190942,2,0,0,30
6916,58,98361,9,0,0,50
6917,43,92374,14,0,0,35
6918,34,212781,13,0,0,40
6919,43,106982,13,0,0,40
6920,41,213416,3,0,0,32
6921,44,297991,12,0,0,50
6922,24,163665,9,2174,0,40
6923,65,66360,7,6418,0,35
6924,23,314894,9,0,0,45
6925,60,88055,6,0,0,40
6926,25,184303,10,0,0,30
6927,38,115433,12,7688,0,33
6928,59,189664,10,0,0,40
6929,39,49436,12,0,1380,40
6930,59,151977,6,0,0,30
6931,64,213945,9,0,0,50
6932,34,289731,7,0,0,40
6933,19,238969,9,0,0,10
6934,31,34572,11,0,0,45
6935,31,334346,13,0,0,40
6936,20,114813,6,0,0,40
6937,42,182108,13,0,0,35
6938,30,288419,3,0,0,40
6939,46,318259,11,0,0,36
6940,34,77209,9,0,1902,60
6941,47,217161,9,0,0,14
6942,65,225580,9,0,0,20
6943,30,345122,15,0,0,50
6944,34,113838,10,0,0,45
6945,81,114670,5,2062,0,5
6946,18,200603,9,0,0,30
6947,36,185360,9,0,0,60
6948,27,31659,13,0,1887,60
6949,37,174150,14,0,0,40
6950,41,49797,9,0,0,40
6951,22,203715,10,0,0,40
6952,47,168195,9,0,0,55
6953,22,234474,10,0,0,25
6954,18,152004,7,0,0,20
6955,29,340534,9,0,0,44
6956,36,192939,14,0,1977,60
6957,19,101549,10,0,0,15
6958,62,302142,9,2961,0,30
6959,32,134886,9,0,0,40
6960,47,46044,14,0,0,40
6961,20,258490,10,0,0,35
6962,29,114158,13,3325,0,10
6963,23,315065,6,0,0,60
6964,19,208366,9,0,0,40
6965,34,188245,9,0,0,35
6966,33,174789,9,0,0,40
6967,23,200677,6,0,0,40
6968,34,41809,10,0,0,40
6969,42,159911,9,0,0,40
6970,59,169982,10,15024,0,60
6971,41,109762,14,0,0,40
6972,34,20057,10,0,0,38
6973,23,344278,10,0,0,25
6974,19,169853,9,0,0,40
6975,73,161027,3,0,0,20
6976,63,168048,15,0,0,30
6977,24,67804,9,0,0,40
6978,27,329426,14,0,0,37
6979,26,159759,13,0,0,40
6980,23,335570,10,0,0,35
6981,27,288341,9,0,0,32
6982,45,34446,9,0,0,50
6983,31,288825,9,5013,0,40
6984,43,125461,13,0,1902,55
6985,42,125280,13,3137,0,40
6986,50,116211,15,0,0,52
6987,34,124827,11,0,0,40
6988,41,116520,16,0,0,40
6989,25,252752,10,0,0,8
6990,29,253262,10,0,0,40
6991,20,235691,9,0,0,40
6992,56,175964,10,0,0,40
6993,49,129513,14,0,0,45
6994,27,37302,12,7688,0,70
6995,30,149118,9,0,0,40
6996,24,124242,9,0,0,40
6997,57,159028,15,99999,0,60
6998,61,219183,13,0,0,50
6999,35,476573,9,0,0,4
7000,36,48972,10,0,0,40
7001,46,169042,6,0,0,25
7002,41,178002,9,0,0,40
7003,22,315974,10,0,0,40
7004,40,180362,13,0,0,40
7005,39,233428,9,0,0,40
7006,33,162572,9,0,0,55
7007,34,193344,10,0,0,40
7008,35,186845,13,5178,0,50
7009,52,236180,13,0,0,50
7010,56,99359,9,0,1617,40
7011,44,111891,10,0,0,35
7012,37,138940,7,0,0,37
7013,22,203263,9,0,0,50
7014,55,67450,16,0,0,40
7015,24,119156,13,0,0,40
7016,45,161819,7,0,0,25
7017,63,301611,9,0,0,20
7018,45,185497,13,0,0,70
7019,53,169182,6,0,0,40
7020,29,239632,9,0,0,40
7021,58,314153,9,0,0,40
7022,31,33117,14,0,0,45
7023,46,154083,14,0,0,25
7024,21,57916,9,0,0,40
7025,20,435469,9,0,0,40
7026,37,60722,10,0,0,40
7027,24,128061,9,594,0,15
7028,21,77759,10,0,0,15
7029,23,359759,9,0,0,40
7030,26,18827,10,0,0,40
7031,20,186830,9,0,0,45
7032,32,244268,13,0,0,50
7033,44,104973,14,0,0,40
7034,49,169180,4,0,0,40
7035,30,207564,10,0,0,40
7036,41,187802,10,0,0,40
7037,32,180799,10,0,0,60
7038,35,148015,13,0,0,40
7039,41,66632,10,0,0,40
7040,37,137527,16,0,2559,60
7041,56,125000,13,0,0,40
7042,56,174040,9,0,0,40
7043,50,196975,9,0,0,40
7044,41,202980,9,0,0,4
7045,52,303462,10,0,0,40
7046,30,165235,13,0,0,40
7047,23,161708,10,0,0,20
7048,29,253752,6,0,0,40
7049,33,31573,9,0,0,40
7050,24,196742,9,0,0,40
7051,62,162245,15,0,1628,70
7052,46,175925,10,0,0,40
7053,38,34378,9,0,0,55
7054,53,231472,16,0,0,40
7055,69,76968,5,0,0,25
7056,56,236731,2,0,0,25
7057,32,270335,13,0,0,40
7058,45,179638,14,0,0,40
7059,62,155256,9,0,0,45
7060,36,160728,9,0,0,60
7061,39,49020,13,3103,0,48
7062,36,228157,10,0,0,40
7063,33,214635,9,0,0,50
7064,18,175648,7,0,0,40
7065,28,116531,9,0,0,40
7066,50,176924,6,0,0,38
7067,23,314539,9,0,0,40
7068,59,395736,9,0,0,40
7069,19,282721,10,0,0,12
7070,39,22245,13,0,0,60
7071,22,237811,12,0,0,35
7072,28,392100,9,0,0,40
7073,43,152617,10,0,0,40
7074,30,176175,11,0,0,24
7075,37,365430,10,0,0,40
7076,49,129513,9,0,0,50
7077,47,139145,10,0,0,60
7078,40,138975,9,0,0,56
7079,53,192982,14,0,0,38
7080,28,211184,10,0,0,50
7081,29,208406,9,0,0,35
7082,39,193815,10,0,0,40
7083,19,136866,9,0,0,45
7084,46,172581,13,0,1902,50
7085,56,200235,11,0,0,48
7086,43,52498,13,0,0,50
7087,51,251841,11,0,0,43
7088,26,132661,9,5013,0,40
7089,57,372020,10,5013,0,50
7090,32,222205,10,0,0,40
7091,20,181761,9,0,0,40
7092,39,77005,14,99999,0,40
7093,47,162034,13,0,0,70
7094,52,170562,8,0,0,40
7095,45,88564,10,7688,0,40
7096,29,133327,10,0,0,40
7097,19,197384,10,0,0,10
7098,35,37314,10,5013,0,40
7099,27,132686,8,0,0,50
7100,23,234663,9,0,0,40
7101,52,202930,13,0,0,40
7102,44,303521,10,0,0,40
7103,20,236592,7,0,0,25
7104,31,356689,13,0,0,40
7105,19,46162,9,0,0,25
7106,41,227065,10,0,0,40
7107,68,218637,10,0,2377,55
7108,21,218445,10,0,0,40
7109,48,128796,12,0,0,40
7110,54,298215,13,0,0,50
7111,69,660461,9,0,0,20
7112,27,176514,13,0,0,40
7113,40,183404,10,0,0,8
7114,64,342494,9,0,0,40
7115,32,182926,14,0,0,40
7116,46,367251,10,0,0,40
7117,17,120068,7,0,0,17
7118,50,133014,11,0,0,40
7119,30,111415,13,0,0,45
7120,23,72887,9,0,0,1
7121,48,156926,13,0,0,40
7122,24,326334,13,0,0,20
7123,18,214617,10,0,0,16
7124,25,231016,14,4650,0,37
7125,24,142227,13,0,0,30
7126,58,194068,14,0,1977,50
7127,19,196857,10,0,0,20
7128,37,252947,13,0,1719,32
7129,33,184016,9,0,0,40
7130,27,284196,6,0,0,40
7131,37,241962,7,0,0,50
7132,27,251905,11,0,0,50
7133,17,198797,7,0,0,20
7134,27,198258,13,0,0,35
7135,33,160216,14,0,0,32
7136,26,122575,13,0,0,60
7137,54,35557,10,7298,0,50
7138,43,311177,10,0,0,30
7139,32,130304,9,0,1485,48
7140,40,197919,12,0,0,40
7141,40,104196,13,0,1887,40
7142,65,115513,13,5556,0,48
7143,74,272667,12,0,0,20
7144,73,131982,13,0,0,5
7145,34,303867,13,0,0,40
7146,23,283499,9,0,0,40
7147,59,200700,12,0,0,40
7148,24,99970,13,0,0,40
7149,30,180859,10,0,0,8
7150,31,172865,3,0,0,25
7151,73,181902,14,0,0,10
7152,41,119266,9,0,0,40
7153,54,197481,10,0,0,40
7154,51,251487,4,0,0,40
7155,65,29276,4,0,0,24
7156,37,526968,14,0,0,38
7157,42,289636,9,0,0,46
7158,55,49737,10,0,0,50
7159,40,34987,13,0,0,53
7160,45,54744,10,0,1848,40
7161,36,173804,10,0,0,35
7162,47,171968,13,0,0,60
7163,37,96330,10,0,0,40
7164,24,229773,10,0,0,35
7165,35,129305,9,0,0,30
7166,20,186014,10,0,0,12
7167,48,99835,12,0,0,50
7168,51,82504,10,0,0,40
7169,42,319588,13,0,0,60
7170,38,30509,14,0,1669,55
7171,31,193231,13,3325,0,60
7172,22,271274,7,0,0,40
7173,41,29324,9,0,0,45
7174,53,157881,10,0,0,60
7175,37,52221,7,0,0,40
7176,52,312477,9,0,0,40
7177,23,236601,10,0,0,48
7178,50,146015,9,0,0,40
7179,36,150371,9,0,0,40
7180,21,203055,10,0,0,40
7181,48,167918,14,0,0,50
7182,44,205706,9,0,0,40
7183,48,168283,10,0,0,45
7184,22,316509,9,0,0,50
7185,25,156334,6,0,0,40
7186,31,118149,10,0,0,40
7187,20,30035,12,0,0,40
7188,22,122346,9,0,0,40
7189,26,34112,11,0,0,40
7190,44,202872,10,0,0,25
7191,41,186601,9,0,0,40
7192,25,395512,8,0,0,40
7193,61,113544,14,0,0,40
7194,63,147589,13,0,0,30
7195,29,122127,13,8614,0,40
7196,20,186849,9,0,0,40
7197,68,144761,9,0,1668,20
7198,28,31717,9,0,0,40
7199,23,419394,10,0,0,9
7200,40,33310,15,0,2339,35
7201,34,353881,11,3103,0,60
7202,52,35305,4,0,0,7
7203,57,36990,9,0,0,52
7204,34,35683,12,0,0,10
7205,23,201138,10,0,0,8
7206,35,280966,10,0,0,40
7207,36,35309,13,0,0,40
7208,44,172296,10,0,0,60
7209,30,161690,11,0,0,40
7210,28,176683,13,5178,0,50
7211,28,210295,7,0,0,50
7212,55,124808,11,0,1977,50
7213,18,110142,9,0,0,30
7214,25,267012,11,0,0,45
7215,50,197054,15,0,0,50
7216,26,245628,7,0,0,20
7217,41,66118,13,0,0,40
7218,38,108140,13,0,0,20
7219,36,91275,10,0,0,40
7220,26,215384,13,0,1974,55
7221,43,341358,11,0,0,40
7222,47,215620,14,15024,0,55
7223,37,372525,14,0,0,48
7224,38,128033,10,0,0,60
7225,27,306747,13,0,0,40
7226,34,286689,14,4650,0,30
7227,69,61958,9,1424,0,6
7228,36,136343,13,0,0,40
7229,32,290964,13,0,1590,40
7230,24,283806,10,0,0,40
7231,25,112835,13,0,0,40
7232,46,273771,13,99999,0,40
7233,33,201763,13,0,0,50
7234,17,140117,6,0,0,12
7235,59,357943,13,0,0,40
7236,73,92886,6,0,0,40
7237,20,59948,5,114,0,20
7238,28,315417,15,2176,0,40
7239,56,125147,6,0,0,60
7240,21,399022,9,0,0,24
7241,48,101684,9,0,0,40
7242,32,410615,9,0,1887,60
7243,36,138940,13,4386,0,50
7244,61,539563,10,0,0,45
7245,30,39054,9,0,0,40
7246,32,107793,9,2174,0,40
7247,44,214242,10,0,0,50
7248,20,184756,10,0,0,12
7249,36,156667,13,0,1902,50
7250,27,135520,9,0,0,40
7251,57,200453,9,15024,0,40
7252,29,337505,10,0,0,40
7253,51,195105,9,0,0,40
7254,22,136767,9,0,0,30
7255,19,231972,7,0,0,20
7256,51,90363,10,15024,0,40
7257,49,176814,13,5178,0,40
7258,22,243178,13,0,0,20
7259,38,185203,9,0,0,20
7260,49,36177,13,0,0,45
7261,28,204734,10,0,0,40
7262,29,229842,9,0,0,45
7263,22,160120,6,0,0,30
7264,38,76317,11,0,0,55
7265,55,32365,13,0,0,45
7266,32,164190,10,0,0,40
7267,42,363591,9,0,0,40
7268,65,191380,6,9386,0,50
7269,55,156089,10,0,0,40
7270,24,420779,9,0,0,35
7271,62,167652,11,0,0,40
7272,29,271012,6,0,0,40
7273,34,137900,9,0,0,35
7274,58,142182,9,0,0,25
7275,50,221791,12,0,0,40
7276,37,120074,9,0,0,40
7277,50,96586,11,0,0,40
7278,18,115839,8,0,0,30
7279,45,242552,10,0,0,40
7280,30,328242,13,0,0,40
7281,28,136077,6,0,0,40
7282,57,24127,13,0,0,8
7283,36,111128,10,0,0,45
7284,35,194404,12,0,0,40
7285,64,237379,9,3471,0,40
7286,20,462294,10,0,0,40
7287,22,175431,9,0,0,20
7288,60,135285,14,0,0,40
7289,27,36440,13,0,0,40
7290,38,127865,14,0,0,40
7291,27,134048,7,0,0,45
7292,40,183096,13,0,0,35
7293,21,212407,9,0,0,40
7294,44,307468,15,0,0,29
7295,38,22245,16,0,0,45
7296,39,597843,14,0,0,50
7297,39,172425,11,0,0,20
7298,47,265097,9,4386,0,40
7299,47,168337,9,0,0,48
7300,36,167482,6,0,0,40
7301,55,188917,9,0,0,40
7302,59,43221,10,0,0,43
7303,40,205195,12,0,0,60
7304,30,204704,13,0,0,45
7305,40,20109,10,0,0,84
7306,22,290504,9,0,0,40
7307,51,145166,9,0,0,50
7308,51,175750,9,0,0,40
7309,28,150025,5,0,0,50
7310,53,276515,13,0,0,40
7311,25,90730,13,0,1977,40
7312,26,174921,13,0,0,40
7313,39,151023,10,114,0,45
7314,38,108140,13,0,0,40
7315,21,315303,10,0,0,20
7316,42,204235,10,0,0,40
7317,37,241463,9,0,1848,65
7318,35,98389,7,0,0,40
7319,19,101509,10,0,0,32
7320,20,215495,5,0,0,40
7321,24,317443,13,0,0,40
7322,28,116613,10,0,0,24
7323,26,433906,12,0,0,40
7324,29,188675,10,0,0,40
7325,32,127651,13,0,0,40
7326,33,348416,9,0,0,40
7327,43,245842,9,0,0,44
7328,29,216479,9,0,0,40
7329,19,53220,9,0,0,40
7330,20,329530,5,0,0,40
7331,42,280167,14,0,0,40
7332,58,275859,9,8614,0,52
7333,28,231197,6,0,0,40
7334,58,109567,16,0,0,1
7335,49,233059,9,0,0,60
7336,65,23580,13,0,0,40
7337,21,377931,10,0,2377,48
7338,26,206600,7,0,0,30
7339,34,157747,9,0,0,45
7340,33,181091,6,0,0,35
7341,47,114754,9,0,0,40
7342,62,266037,10,0,0,40
7343,41,182108,16,0,0,40
7344,28,48894,9,0,0,40
7345,38,112093,7,0,0,40
7346,21,99199,9,0,0,36
7347,72,139889,10,0,0,74
7348,50,257117,5,0,0,50
7349,52,94391,9,0,0,40
7350,23,196674,10,0,0,40
7351,71,287372,16,0,0,10
7352,62,139391,10,0,0,24
7353,60,141221,13,0,2163,25
